,LOC,ORG,DATE,PER
bam,0.9630436301231384,0.9169701337814331,,0.9274867177009583
bbj,0.9107903242111206,0.9617632031440735,,0.9284624457359314
ewe,0.9454169869422913,0.9653315544128418,,0.9201550483703613
fon,0.9393834471702576,0.967035710811615,,0.9140171408653259
hau,0.9363767504692078,0.97151780128479,,0.9261220693588257
ibo,0.9568069577217102,0.9766866564750671,,0.9289690852165222
kin,0.9631083607673645,0.9763325452804565,,0.9385586977005005
lug,0.9454613924026489,0.9617209434509277,,0.9282920956611633
luo,0.9633403420448303,0.978054404258728,,0.9334586262702942
mos,0.9442899227142334,0.9742664098739624,,0.9010112285614014
nya,0.9411859512329102,0.9694719910621643,,0.9393966197967529
pcm,0.9538450241088867,0.9308733344078064,,0.9235754013061523
sna,0.9455175399780273,0.9695914387702942,,0.9319410920143127
swa,0.954618513584137,0.9659149050712585,,0.9263510704040527
tsn,0.9528958797454834,0.9596141576766968,,0.9314526319503784
twi,0.9534069299697876,0.9841722846031189,,0.9374263286590576
wol,0.9312651753425598,0.9618101119995117,,0.9388515949249268
xho,0.9241055846214294,0.9588291049003601,,0.91074538230896
yor,0.9102790355682373,0.9645800590515137,,0.899888277053833
zul,0.9560027122497559,0.9691045880317688,,0.9386085271835327
