,ORG,LOC,DATE,PER,Mean
kin,0.9889399409294128,0.9775243997573853,0.9812150001525879,0.9837968945503235,0.9828690588474274
twi,0.9903977513313293,0.9753159284591675,0.9736881256103516,0.9859305024147034,0.9813330769538879
luo,0.9792261719703674,0.9727099537849426,0.9823528528213501,0.984585702419281,0.9797186702489853
nya,0.988057017326355,0.959174633026123,0.9656152725219727,0.9906022548675537,0.9758622944355011
tsn,0.9770448803901672,0.9573315978050232,0.9774825572967529,0.9854220747947693,0.9743202775716782
zul,0.9865248203277588,0.9523638486862183,0.9766897559165955,0.9815202355384827,0.9742746651172638
sna,0.9847261309623718,0.9429031014442444,0.9810770750045776,0.9861315488815308,0.9737094640731812
ewe,0.9832408428192139,0.9615678787231445,0.9584786891937256,0.9823119640350342,0.9713998436927795
lug,0.9650640487670898,0.9757079482078552,0.9485360980033875,0.9939273595809937,0.9708088636398315
ibo,0.9851000308990479,0.9277657270431519,0.9848967790603638,0.9843347072601318,0.9705243110656738
wol,0.9802597165107727,0.9331179261207581,0.9784544110298157,0.9846549034118652,0.9691217392683029
xho,0.9735953211784363,0.9390864372253418,0.9813313484191895,0.9788998365402222,0.9682282358407974
bam,0.9717138409614563,0.9451557993888855,0.9663997888565063,0.981867790222168,0.966284304857254
mos,0.9841047525405884,0.9418716430664062,0.9474264979362488,0.9851853251457214,0.9646470546722412
fon,0.9823476672172546,0.9238654971122742,0.9573310613632202,0.983768880367279,0.961828276515007
hau,0.9757882952690125,0.9422163963317871,0.9446981549263,0.9830763339996338,0.9614447951316833
yor,0.9837406277656555,0.9154235124588013,0.9695733189582825,0.976946234703064,0.9614209234714508
swa,0.9676560759544373,0.9802309274673462,0.9148581027984619,0.9807199835777283,0.9608662724494934
pcm,0.9684595465660095,0.9714993834495544,0.9044843912124634,0.9885128736495972,0.9582390487194061
bbj,0.9788324236869812,0.9125154614448547,0.9550407528877258,0.9789934158325195,0.9563455134630203
